m.missiontype	m.startyear	m.platform	m.missionnumber	f.serialnumber	c.catchsampleid	specimenid	individualproducttype	individualweight	individualvolume	lengthresolution	length	fat	fatpercent	sex	maturationstage	specialstage	eggstage	moultingstage	spawningfrequency	stomachfillfield	stomachfilllab	digestion	liver	liverparasite	gillworms	swollengills	fungusheart	fungusspores	fungusouter	blackspot	vertebraecount	agingstructureread	agingstructureweight	age	spawningage	spawningzones	readability	otolithtype	otolithedge	otolithcentre	calibration	growthzone1	growthzone2	growthzone3	growthzone4	growthzone5	growthzone6	growthzone7	growthzone8	growthzone9	growthzonestotal	coastalannuli	oceanicannuli	agereader	preferredagereading	tagid	tagtype	gonadweight	liverweight	stomachweight	diameter	mantlelength	carapacelength	headlength	snouttoendoftail	snouttoendsqueezed	snouttoanalfin	snouttodorsalfin	forklength	snouttoboneknob	lengthwithouthead	carapacewidth	rightclawwidth	rightclawlength	meroswidth	meroslength	japanesecut	abdomenwidth	tissuesamplenumber	individualcomment	cond
4	2020	LMEL	2	60024	41	53	1			2	0.025																																																																						
4	2020	LMEL	2	60024	41	54	1			2	0.03																																																																						
4	2020	LMEL	2	60024	41	55	1			2	0.08																																																																						
4	2020	LMEL	2	60024	41	56	1			2	0.04																																																																						
4	2020	LMEL	2	60024	41	57	1			2	0.035																																																																						
4	2020	LMEL	2	60024	41	58	1			2	0.05																																																																						
4	2020	LMEL	2	60024	41	59	1			2	0.035																																																																						
4	2020	LMEL	2	60024	41	60	1			2	0.04																																																																						
4	2020	LMEL	2	60024	41	61	1			2	0.045																																																																						
4	2020	LMEL	2	60024	41	62	1			2	0.04																																																																						
4	2020	LMEL	2	60024	41	63	1			2	0.035																																																																						
4	2020	LMEL	2	60024	41	64	1			2	0.035																																																																						
4	2020	LMEL	2	60024	41	65	1			2	0.04																																																																						
4	2020	LMEL	2	60024	41	66	1			2	0.025																																																																						
4	2020	LMEL	2	60024	41	67	1			2	0.055																																																																						
4	2020	LMEL	2	60024	41	68	1			2	0.06																																																																						
4	2020	LMEL	2	60024	41	69	1			2	0.035																																																																						
4	2020	LMEL	2	60024	33	1	1			2	0.205																																																																						
4	2020	LMEL	2	60024	33	2	1			2	0.27																																																																						
4	2020	LMEL	2	60024	45	1	1			3	0.57																																																																						
4	2020	LMEL	2	60024	45	2	1			3	0.59																																																																						
4	2020	LMEL	2	60024	45	3	1			3	0.59																																																																						
4	2020	LMEL	2	60024	45	4	1			2	0.465																																																																						
4	2020	LMEL	2	60024	45	5	1			2	0.45																																																																						
4	2020	LMEL	2	60024	45	6	1			2	0.2																																																																						
4	2020	LMEL	2	60024	45	7	1			2	0.23																																																																						
4	2020	LMEL	2	60024	45	8	1			3	0.57																																																																						
4	2020	LMEL	2	60024	45	9	1			3	0.51																																																																						
4	2020	LMEL	2	60024	45	10	1			3	0.53																																																																						
4	2020	LMEL	2	60024	45	11	1			2	0.125																																																																						
4	2020	LMEL	2	60024	1	1	1	0.25		2	0.335			1		8				4														4			1																		1																										0.650307371843723
4	2020	LMEL	2	60024	1	2	1	0.029		2	0.175			2		1				3														1			1																		1																										0.5185646711053865
4	2020	LMEL	2	60024	35	1	1			2	0.11																																																																						
4	2020	LMEL	2	60024	27	1	1	3.71		3	0.75			1	4	4																		10	7	3	1		4																1																										0.8620511880651222
4	2020	LMEL	2	60024	27	2	1	2.16		3	0.61			1	2	2																		5	5	0	1		4																1																										0.9285994109197486
4	2020	LMEL	2	60024	27	3	1	1.46		3	0.56			1	4	4																		5	5	0	1		4																1																										0.8094825895403484
4	2020	LMEL	2	60024	2	1	1	0.155		2	0.295	2		2		8				2							1		1					7			1																		1																										0.5886684876619951
4	2020	LMEL	2	60024	2	2	1	0.169		2	0.305	1		2		8				2							1		1					6			1																		1																										0.581234446094213
4	2020	LMEL	2	60024	2	3	1	0.289		2	0.33	1		1		4				2							1		1					7			1																		1			0.058																							0.7861816336306875
4	2020	LMEL	2	60024	5	1	1			1	0.042			2																																																																			
4	2020	LMEL	2	60024	5	2	1			1	0.047			2																																																																			
4	2020	LMEL	2	60024	5	3	1			1	0.047			2																																																																			
4	2020	LMEL	2	60024	5	4	1			1	0.05			2																																																																			
4	2020	LMEL	2	60024	5	5	1			1	0.038			2																																																																			
4	2020	LMEL	2	60024	5	6	1			1	0.048			2																																																																			
4	2020	LMEL	2	60024	5	7	1			1	0.028999999999999998			1																																																																			
4	2020	LMEL	2	60024	40	1	1			2	0.28																																																																						
4	2020	LMEL	2	60024	40	2	1			2	0.435																																																																						
4	2020	LMEL	2	60024	40	3	1			2	0.38																																																																						
4	2020	LMEL	2	60024	39	1	1			2	0.12																																																																						
4	2020	LMEL	2	60024	39	2	1			2	0.12																																																																						
4	2020	LMEL	2	60024	39	3	1			2	0.11																																																																						
4	2020	LMEL	2	60024	39	4	1			2	0.215																																																																						
4	2020	LMEL	2	60024	39	5	1			2	0.185																																																																						
4	2020	LMEL	2	60024	39	6	1			2	0.11																																																																						
4	2020	LMEL	2	60024	39	7	1			2	0.15																																																																						
4	2020	LMEL	2	60024	39	8	1			2	0.145																																																																						
4	2020	LMEL	2	60024	39	9	1			2	0.205																																																																						
4	2020	LMEL	2	60024	48	1	1			2	0.095																																																																						
4	2020	LMEL	2	60024	44	1	1			2	0.05																																																																						
4	2020	LMEL	2	60024	44	2	1			2	0.04																																																																						
4	2020	LMEL	2	60024	26	1	1	1.62		3	0.56			1	2	2																																																																	0.8981930103118935
4	2020	LMEL	2	60024	26	2	1	0.56		2	0.39			2	1	1																																																																	0.9261237972212668
4	2020	LMEL	2	60024	26	3	1	2.1		3	0.62			1	4	4																																																																	0.8601599999999999
4	2020	LMEL	2	60024	26	4	1	0.4		2	0.345			2	1	1																																																																	0.9532253085787671
4	2020	LMEL	2	60024	26	5	1	0.83		2	0.43			1	1	1																																																																	1.025934789406219
4	2020	LMEL	2	60024	26	6	1			2	0.34																																																																						
4	2020	LMEL	2	60024	26	7	1			2	0.145																																																																						
4	2020	LMEL	2	60024	36	1	1			2	0.095																																																																						
4	2020	LMEL	2	60024	37	1	1			2	0.06																																																																						
4	2020	LMEL	2	60024	46	1	1	0.007		2	0.1			2	1	1																		1			1		4																1																										0.6500195876438241
4	2020	LMEL	2	60024	46	2	1	0.005		2	0.09			2	1	1																		1			1		4																1																										0.6317493534440212
4	2020	LMEL	2	60024	46	3	1	0.008		2	0.105			2	2	2																		1			1		4																1																										0.6439684556076823
4	2020	LMEL	2	60024	46	4	1	0.006		2	0.095			2	1	1																		1			1		4																1																										0.647347392909523
4	2020	LMEL	2	60024	46	5	1	0.044		2	0.185			1	3	3																		3			1		4																1																										0.6674962962962964
4	2020	LMEL	2	60024	46	6	1	0.022		2	0.15			2	1	2																		2			1		4																1																										0.620316237922998
4	2020	LMEL	2	60024	46	7	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	8	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	9	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	10	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	11	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	12	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	13	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	14	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	15	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	16	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	17	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	18	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	19	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	20	1			2	0.11																																																																						
4	2020	LMEL	2	60024	46	21	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	22	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	23	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	24	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	25	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	26	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	27	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	28	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	29	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	30	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	31	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	32	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	33	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	34	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	35	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	36	1			2	0.125																																																																						
4	2020	LMEL	2	60024	46	37	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	38	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	39	1			2	0.11																																																																						
4	2020	LMEL	2	60024	46	40	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	41	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	42	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	43	1			2	0.11																																																																						
4	2020	LMEL	2	60024	46	44	1			2	0.145																																																																						
4	2020	LMEL	2	60024	46	45	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	46	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	47	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	48	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	49	1			2	0.08																																																																						
4	2020	LMEL	2	60024	46	50	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	51	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	52	1			2	0.11																																																																						
4	2020	LMEL	2	60024	46	53	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	54	1			2	0.11																																																																						
4	2020	LMEL	2	60024	46	55	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	56	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	57	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	58	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	59	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	60	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	61	1			2	0.115																																																																						
4	2020	LMEL	2	60024	46	62	1			2	0.14																																																																						
4	2020	LMEL	2	60024	46	63	1			2	0.085																																																																						
4	2020	LMEL	2	60024	46	64	1			2	0.135																																																																						
4	2020	LMEL	2	60024	46	65	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	66	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	67	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	68	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	69	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	70	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	71	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	72	1			2	0.08																																																																						
4	2020	LMEL	2	60024	46	73	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	74	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	75	1			2	0.085																																																																						
4	2020	LMEL	2	60024	46	76	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	77	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	78	1			2	0.14																																																																						
4	2020	LMEL	2	60024	46	79	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	80	1			2	0.15																																																																						
4	2020	LMEL	2	60024	46	81	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	82	1			2	0.115																																																																						
4	2020	LMEL	2	60024	46	83	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	84	1			2	0.125																																																																						
4	2020	LMEL	2	60024	46	85	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	86	1			2	0.08																																																																						
4	2020	LMEL	2	60024	46	87	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	88	1			2	0.09																																																																						
4	2020	LMEL	2	60024	46	89	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	90	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	91	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	92	1			2	0.105																																																																						
4	2020	LMEL	2	60024	46	93	1			2	0.11																																																																						
4	2020	LMEL	2	60024	46	94	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	95	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	96	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	97	1			2	0.095																																																																						
4	2020	LMEL	2	60024	46	98	1			2	0.1																																																																						
4	2020	LMEL	2	60024	46	99	1			2	0.125																																																																						
4	2020	LMEL	2	60024	46	100	1			2	0.095																																																																						
4	2020	LMEL	2	60025	25	1	1			2	0.055																																																																						
4	2020	LMEL	2	60025	26	1	1			2	0.12																																																																						
4	2020	LMEL	2	60025	22	1	1			2	0.28																																																																						
4	2020	LMEL	2	60025	22	2	1			2	0.165																																																																						
4	2020	LMEL	2	60025	22	3	1			2	0.245																																																																						
4	2020	LMEL	2	60025	22	4	1			2	0.115																																																																						
4	2020	LMEL	2	60025	22	5	1			2	0.165																																																																						
4	2020	LMEL	2	60025	22	6	1			2	0.14																																																																						
4	2020	LMEL	2	60025	22	7	1			2	0.095																																																																						
4	2020	LMEL	2	60025	22	8	1			2	0.19																																																																						
4	2020	LMEL	2	60025	22	9	1			2	0.215																																																																						
4	2020	LMEL	2	60025	22	10	1			2	0.18																																																																						
4	2020	LMEL	2	60025	22	11	1			2	0.21																																																																						
4	2020	LMEL	2	60025	22	12	1			2	0.1																																																																						
4	2020	LMEL	2	60025	22	13	1			2	0.11																																																																						
4	2020	LMEL	2	60025	23	1	1			2	0.33																																																																						
4	2020	LMEL	2	60025	10	1	1	0.27		2	0.31			2	2	2																																																																	0.8847360000000001
4	2020	LMEL	2	60025	10	2	1	0.45		2	0.37			2	2	2																																																																	0.8706301094726673
4	2020	LMEL	2	60025	10	3	1	0.34		2	0.335			1	2	2																																																																	0.8844180257074632
4	2020	LMEL	2	60025	10	4	1	0.41		2	0.34			1	2	2																																																																	1.02047443505423
4	2020	LMEL	2	60025	10	5	1	0.36		2	0.345			1	2	2																																																																	0.8579027777208904
4	2020	LMEL	2	60025	10	6	1	0.42		2	0.36			2	2	2																																																																	0.881708967157325
4	2020	LMEL	2	60025	10	7	1	0.29		2	0.335			1	5	6																																																																	0.7543565513387187
4	2020	LMEL	2	60025	10	8	1	0.2		2	0.28			1	5	6																																																																	0.8871042077154503
4	2020	LMEL	2	60025	10	9	1	0.15		2	0.255			2	2	2																																																																	0.8785359929790331
4	2020	LMEL	2	60025	10	10	1	0.38		2	0.355			2	2	2																																																																	0.8316784687267351
4	2020	LMEL	2	60025	10	11	1	0.25		2	0.305			2	2	2																																																																	0.8598142693701377
4	2020	LMEL	2	60025	10	12	1	0.78		2	0.415			1	2	2																																																																	1.0718281605243025
4	2020	LMEL	2	60025	10	13	1	0.46		2	0.37			1	2	2																																																																	0.8899774452387264
4	2020	LMEL	2	60025	10	14	1	0.59		2	0.405			2	3	3																																																																	0.871905008535479
4	2020	LMEL	2	60025	10	15	1	0.3		2	0.32			2	2	2																																																																	0.8944006327884477
4	2020	LMEL	2	60025	10	16	1	0.64		2	0.39			1	2	2																																																																	1.0584271968243049
4	2020	LMEL	2	60025	10	17	1	0.24		2	0.31			2	2	2																																																																	0.7864319999999999
4	2020	LMEL	2	60025	10	18	1	0.45		2	0.355			1	2	2																																																																	0.9848823971763969
4	2020	LMEL	2	60025	10	19	1	0.44		2	0.38			1	4	4																																																																	0.7862458352842896
4	2020	LMEL	2	60025	10	20	1	0.44		2	0.36			1	2	2																																																																	0.9236951084505309
4	2020	LMEL	2	60025	10	21	1	0.32		2	0.32			2	4	4																																																																	0.9540273416410108
4	2020	LMEL	2	60025	10	22	1	0.68		2	0.405			1	2	2																																																																	1.00490746746462
4	2020	LMEL	2	60025	10	23	1	0.52		2	0.39			1	2	2																																																																	0.8599720974197478
4	2020	LMEL	2	60025	10	24	1			2	0.335																																																																						
4	2020	LMEL	2	60025	10	25	1			2	0.29																																																																						
4	2020	LMEL	2	60025	10	26	1			2	0.295																																																																						
4	2020	LMEL	2	60025	10	27	1			2	0.28																																																																						
4	2020	LMEL	2	60025	10	28	1			2	0.37																																																																						
4	2020	LMEL	2	60025	10	29	1			2	0.335																																																																						
4	2020	LMEL	2	60025	10	30	1			2	0.335																																																																						
4	2020	LMEL	2	60025	10	31	1			2	0.31																																																																						
4	2020	LMEL	2	60025	10	32	1			2	0.31																																																																						
4	2020	LMEL	2	60025	10	33	1			2	0.355																																																																						
4	2020	LMEL	2	60025	10	34	1			2	0.3																																																																						
4	2020	LMEL	2	60025	10	35	1			2	0.295																																																																						
4	2020	LMEL	2	60025	10	36	1			2	0.305																																																																						
4	2020	LMEL	2	60025	10	37	1			2	0.285																																																																						
4	2020	LMEL	2	60025	10	38	1			2	0.315																																																																						
4	2020	LMEL	2	60025	10	39	1			2	0.345																																																																						
4	2020	LMEL	2	60025	10	40	1			2	0.325																																																																						
4	2020	LMEL	2	60025	10	41	1			2	0.35																																																																						
4	2020	LMEL	2	60025	10	42	1			2	0.325																																																																						
4	2020	LMEL	2	60025	10	43	1			2	0.365																																																																						
4	2020	LMEL	2	60025	10	44	1			2	0.28																																																																						
4	2020	LMEL	2	60025	10	45	1			2	0.33																																																																						
4	2020	LMEL	2	60025	10	46	1			2	0.36																																																																						
4	2020	LMEL	2	60025	10	47	1			2	0.335																																																																						
4	2020	LMEL	2	60025	10	48	1			2	0.335																																																																						
4	2020	LMEL	2	60025	10	49	1			2	0.32																																																																						
4	2020	LMEL	2	60025	10	50	1			2	0.33																																																																						
4	2020	LMEL	2	60025	10	51	1			2	0.32																																																																						
4	2020	LMEL	2	60025	10	52	1			2	0.29																																																																						
4	2020	LMEL	2	60025	10	53	1			2	0.37																																																																						
4	2020	LMEL	2	60025	10	54	1			2	0.345																																																																						
4	2020	LMEL	2	60025	10	55	1			2	0.35																																																																						
4	2020	LMEL	2	60025	10	56	1			2	0.29																																																																						
4	2020	LMEL	2	60025	10	57	1			2	0.3																																																																						
4	2020	LMEL	2	60025	10	58	1			2	0.265																																																																						
4	2020	LMEL	2	60025	10	59	1			2	0.325																																																																						
4	2020	LMEL	2	60025	10	60	1			2	0.28																																																																						
4	2020	LMEL	2	60025	10	61	1			2	0.3																																																																						
4	2020	LMEL	2	60025	10	62	1			2	0.335																																																																						
4	2020	LMEL	2	60025	10	63	1			2	0.265																																																																						
4	2020	LMEL	2	60025	10	64	1			2	0.28																																																																						
4	2020	LMEL	2	60025	10	65	1			2	0.28																																																																						
4	2020	LMEL	2	60025	10	66	1			2	0.3																																																																						
4	2020	LMEL	2	60025	10	67	1			2	0.33																																																																						
4	2020	LMEL	2	60025	10	68	1			2	0.305																																																																						
4	2020	LMEL	2	60025	10	69	1			2	0.285																																																																						
4	2020	LMEL	2	60025	10	70	1			2	0.37																																																																						
4	2020	LMEL	2	60025	10	71	1			2	0.39																																																																						
4	2020	LMEL	2	60025	10	72	1			2	0.375																																																																						
4	2020	LMEL	2	60025	10	73	1			2	0.33																																																																						
4	2020	LMEL	2	60025	10	74	1			2	0.375																																																																						
4	2020	LMEL	2	60025	10	75	1			2	0.31																																																																						
4	2020	LMEL	2	60025	10	76	1			2	0.34																																																																						
4	2020	LMEL	2	60025	10	77	1			2	0.36																																																																						
4	2020	LMEL	2	60025	10	78	1			2	0.36																																																																						
4	2020	LMEL	2	60025	10	79	1			2	0.35																																																																						
4	2020	LMEL	2	60025	10	80	1			2	0.33																																																																						
4	2020	LMEL	2	60025	10	81	1			2	0.295																																																																						
4	2020	LMEL	2	60025	10	82	1			2	0.315																																																																						
4	2020	LMEL	2	60025	10	83	1			2	0.31																																																																						
4	2020	LMEL	2	60025	10	84	1			2	0.31																																																																						
4	2020	LMEL	2	60025	10	85	1			2	0.335																																																																						
4	2020	LMEL	2	60025	10	86	1			2	0.345																																																																						
4	2020	LMEL	2	60025	10	87	1			2	0.325																																																																						
4	2020	LMEL	2	60025	10	88	1			2	0.325																																																																						
4	2020	LMEL	2	60025	10	89	1			2	0.345																																																																						
4	2020	LMEL	2	60025	10	90	1			2	0.305																																																																						
4	2020	LMEL	2	60025	10	91	1			2	0.345																																																																						
4	2020	LMEL	2	60025	10	92	1			2	0.34																																																																						
4	2020	LMEL	2	60025	10	93	1			2	0.255																																																																						
4	2020	LMEL	2	60025	10	94	1			2	0.32																																																																						
4	2020	LMEL	2	60025	10	95	1			2	0.27																																																																						
4	2020	LMEL	2	60025	10	96	1			2	0.3																																																																						
4	2020	LMEL	2	60025	10	97	1			2	0.36																																																																						
4	2020	LMEL	2	60025	10	98	1			2	0.315																																																																						
4	2020	LMEL	2	60025	10	99	1			2	0.34																																																																						
4	2020	LMEL	2	60025	10	100	1			2	0.315																																																																						
4	2020	LMEL	2	60025	11	1	1	0.026		2	0.135			2	1	1																																																																	1.0001502629601804
4	2020	LMEL	2	60025	11	2	1	0.031		2	0.165			2	1	1																																																																	0.6596556092338486
4	2020	LMEL	2	60025	11	3	1	0.045		2	0.165			2	1	1																																																																	0.9575645940491351
4	2020	LMEL	2	60025	11	4	1	0.085		2	0.215			1	1																																																																		0.8261162060005801
4	2020	LMEL	2	60025	11	5	1			2	0.15																																																																						
4	2020	LMEL	2	60025	11	6	1			2	0.155																																																																						
4	2020	LMEL	2	60025	12	1	1	0.82		2	0.44			1	2	2																		3	3	0	1		4																1																										0.9463984651321234
4	2020	LMEL	2	60025	12	2	1	0.33		2	0.315			1	1	1																		2			1		4																1																										1.0310571802245967
4	2020	LMEL	2	60025	12	3	1	0.48		2	0.36			1	2	2																		3	2	1	1		4																1																										1.007667391036943
4	2020	LMEL	2	60025	12	4	1	0.33		2	0.325			1	1	1																		2			1		4																1																										0.9394637494656577
4	2020	LMEL	2	60025	12	5	1	0.26		2	0.285			2	2	2																		3	2	1	1		4																1																										1.0941070107668283
4	2020	LMEL	2	60025	12	6	1	0.33		2	0.32			1	1	1																		3	2	1	1		4																1																										0.9838406960672924
4	2020	LMEL	2	60025	12	7	1	0.56		2	0.385			2	3	3																		3	3	0	1		4																1																										0.9624383202980766
4	2020	LMEL	2	60025	12	8	1	0.23		2	0.29			1	1	1																		2			1		4																1																										0.9190734590690759
4	2020	LMEL	2	60025	12	9	1	0.29		2	0.305			1	1	1																		2			1		4																1																										0.9973845524693598
4	2020	LMEL	2	60025	12	10	1	0.615		2	0.4			2	3	3																		4	2	2	1		4																1																										0.9431428173660005
4	2020	LMEL	2	60025	12	11	1	0.34		2	0.335			2	3	3																		2	2	0	1		4																1																										0.8844180257074632
4	2020	LMEL	2	60025	12	12	1	1.24		3	0.5			1	2	2																		5	4	1	1		4																1																										0.9628254267442232
4	2020	LMEL	2	60025	12	13	1	0.385		2	0.355			1	2	2																		4	3	1	1		4																1																										0.8426216064731396
4	2020	LMEL	2	60025	12	14	1	2.955		3	0.63			1	3	3																		7	4	3	1		4																1																										1.154081048319577
4	2020	LMEL	2	60025	12	15	1	1.03		2	0.465			1	2	2																		4	4	0	1		4																1																										1.0080739197116222
4	2020	LMEL	2	60025	12	16	1	0.6		2	0.41			2	3	3																		3	3	0	1		4																1																										0.8548292845813507
4	2020	LMEL	2	60025	12	17	1	4.66		3	0.72			1	2	2																		7	6	1	1		4																1																										1.2228463651646233
4	2020	LMEL	2	60025	12	18	1	0.92		2	0.44			1	2	2																		4	3	1	1		4																1																										1.0618129120994555
4	2020	LMEL	2	60025	12	19	1	0.65		2	0.395			1	2	2																		5	4	1	6		4																1																										1.0349085088635186
4	2020	LMEL	2	60025	12	20	1	0.29		2	0.31			1	1	1																		3			1		4																1																										0.9502719999999999
4	2020	LMEL	2	60025	12	21	1	2.24		3	0.57			1	2	2																		6	5	1	1		4																1																										1.1782690885181226
4	2020	LMEL	2	60025	12	22	1	0.62		2	0.4			1	2	2																		4	4	0	1		4																1																										0.9508106451494639
4	2020	LMEL	2	60025	12	23	1	1.34		3	0.51			1	2	2																		6	2	4	1		4																1																										0.981031858826587
4	2020	LMEL	2	60025	12	24	1	0.632		2	0.395			2	3	3																		4	2	2	1		4																1																										1.0062495040026829
4	2020	LMEL	2	60025	12	25	1	0.576		2	0.38			1	2	2																		3	2	1	1		4																1																										1.0292672752812517
4	2020	LMEL	2	60025	12	26	1	0.365		2	0.34			1	2	2																		3	2	1	1		4																1																										0.9084711434019366
4	2020	LMEL	2	60025	12	27	1	0.428		2	0.35			1	2	2																		4	3	1	1		4																1																										0.9771616294255787
4	2020	LMEL	2	60025	12	28	1	0.924		2	0.455			1	2	2																		3	3	0	1		4																1																										0.9649363701024414
4	2020	LMEL	2	60025	12	29	1			2	0.3																																																																						
4	2020	LMEL	2	60025	12	30	1			2	0.32																																																																						
4	2020	LMEL	2	60025	12	31	1			2	0.28																																																																						
4	2020	LMEL	2	60025	12	32	1			2	0.295																																																																						
4	2020	LMEL	2	60025	12	33	1			2	0.275																																																																						
4	2020	LMEL	2	60025	12	34	1			2	0.3																																																																						
4	2020	LMEL	2	60025	12	35	1			2	0.295																																																																						
4	2020	LMEL	2	60025	12	36	1			2	0.295																																																																						
4	2020	LMEL	2	60025	12	37	1			2	0.28																																																																						
4	2020	LMEL	2	60025	12	38	1			2	0.29																																																																						
4	2020	LMEL	2	60025	12	39	1			2	0.3																																																																						
4	2020	LMEL	2	60025	12	40	1			2	0.305																																																																						
4	2020	LMEL	2	60025	12	41	1			2	0.305																																																																						
4	2020	LMEL	2	60025	12	42	1			2	0.3																																																																						
4	2020	LMEL	2	60025	12	43	1			2	0.395																																																																						
4	2020	LMEL	2	60025	12	44	1			2	0.285																																																																						
4	2020	LMEL	2	60025	12	45	1			2	0.4																																																																						
4	2020	LMEL	2	60025	12	46	1			2	0.315																																																																						
4	2020	LMEL	2	60025	12	47	1			2	0.29																																																																						
4	2020	LMEL	2	60025	12	48	1			2	0.395																																																																						
4	2020	LMEL	2	60025	12	49	1			2	0.315																																																																						
4	2020	LMEL	2	60025	12	50	1			2	0.305																																																																						
4	2020	LMEL	2	60025	12	51	1			2	0.29																																																																						
4	2020	LMEL	2	60025	16	1	1	0.146		2	0.28			1	1																																																																		0.6475860716322787
4	2020	LMEL	2	60025	16	2	1	0.378		2	0.355			1	1																																																																		0.8273012136281734
4	2020	LMEL	2	60025	16	3	1	0.359		2	0.35			2	1																																																																		0.8196285629994924
4	2020	LMEL	2	60025	16	4	1	0.195		2	0.29			2	1																																																																		0.7792144544281296
4	2020	LMEL	2	60025	17	1	1			2	0.33																																																																						
4	2020	LMEL	2	60025	17	2	1			2	0.37																																																																						
4	2020	LMEL	2	60025	17	3	1			2	0.315																																																																						
4	2020	LMEL	2	60025	17	4	1			2	0.275																																																																						
4	2020	LMEL	2	60025	17	5	1			2	0.405																																																																						
4	2020	LMEL	2	60025	17	6	1			2	0.325																																																																						
4	2020	LMEL	2	60025	17	7	1			2	0.29																																																																						
4	2020	LMEL	2	60025	17	8	1			2	0.245																																																																						
4	2020	LMEL	2	60025	17	9	1			2	0.27																																																																						
4	2020	LMEL	2	60025	17	10	1			2	0.29																																																																						
4	2020	LMEL	2	60025	17	11	1			2	0.335																																																																						
4	2020	LMEL	2	60025	17	12	1			2	0.3																																																																						
4	2020	LMEL	2	60025	17	13	1			2	0.395																																																																						
4	2020	LMEL	2	60025	17	14	1			2	0.3																																																																						
4	2020	LMEL	2	60025	17	15	1			2	0.315																																																																						
4	2020	LMEL	2	60025	17	16	1			2	0.275																																																																						
4	2020	LMEL	2	60025	17	17	1			2	0.36																																																																						
4	2020	LMEL	2	60025	17	18	1			2	0.315																																																																						
4	2020	LMEL	2	60025	17	19	1			2	0.28																																																																						
